seg_id,xs,ys,zs,ds,as,xe,ye,ze,de,ae,segment,length
925,-209.79,50.34,19.83,2,13.8834,-218.77,48.16,20.97,2,23.1943,apical1_022222111211,9.3108753616403
926,-218.77,48.16,20.97,2,0,-229.84,47.96,18.99,2,11.2474,apical1_0222221112111,11.2474574904731
927,-229.84,47.96,18.99,2,11.2474,-239.51,44.9,23.13,2,22.2025,apical1_0222221112111,10.9550034230939
928,-239.51,44.9,23.13,2,22.2025,-253.67,44.34,21.39,2,36.4799,apical1_0222221112111,14.277492777095
929,-253.67,44.34,21.39,2,36.4799,-262.34,43.62,17.13,2,46.1668,apical1_0222221112111,9.68684159052887
930,-262.34,43.62,17.13,2,46.1668,-272.17,42.13,17.13,2,56.1091,apical1_0222221112111,9.94228343993475
931,-272.17,42.13,17.13,2,56.1091,-282.18,42.22,17.91,2,66.1498,apical1_0222221112111,10.0407469841641
932,-282.18,42.22,17.91,2,66.1498,-290.58,40.42,17.61,2,74.7457,apical1_0222221112111,8.59592926913662
933,-290.58,40.42,17.61,2,74.7457,-297.7,39.89,15.75,2,82.1238,apical1_0222221112111,7.37800108430461
934,-297.7,39.89,15.75,2,82.1238,-310.53,38.53,16.11,2,95.0307,apical1_0222221112111,12.9069012547551
935,-310.53,38.53,16.11,2,95.0307,-316.32,37.21,15.63,2,100.989,apical1_0222221112111,5.95792749200594
936,-316.32,37.21,15.63,2,100.989,-323.76,35.21,22.71,2,111.452,apical1_0222221112111,10.4632690876227
937,-323.76,35.21,22.71,2,0,-331.16,35.76,19.35,1.5,8.14567,apical1_02222211121111,8.14567983657598
938,-331.16,35.76,19.35,1.5,8.14567,-341.33,37.41,22.29,1.5,18.8599,apical1_02222211121111,10.7142428570571
939,-341.33,37.41,22.29,1.5,18.8599,-346.6,38.53,23.43,1.5,24.3669,apical1_02222211121111,5.50698647174663
940,-346.6,38.53,23.43,1.5,24.3669,-353.51,34.38,24.03,1.5,32.4496,apical1_02222211121111,8.08273468573598
941,-353.51,34.38,24.03,1.5,32.4496,-356.01,34.4,21.21,1.5,36.2183,apical1_02222211121111,3.76866023939543
942,-356.01,34.4,21.21,1.5,36.2183,-363.51,34.46,19.83,1.5,43.8444,apical1_02222211121111,7.62613925915335
943,-363.51,34.46,19.83,1.5,43.8444,-370.16,33.83,17.07,1.5,51.072,apical1_02222211121111,7.22751686265763
944,-370.16,33.83,17.07,1.5,51.072,-373.89,35.13,19.77,1.5,55.8566,apical1_02222211121111,4.7846525474688
945,-373.89,35.13,19.77,1.5,55.8566,-380.88,37.64,20.01,1.5,63.2875,apical1_02222211121111,7.43086805158052
946,-380.88,37.64,20.01,1.5,63.2875,-390.07,34.48,14.91,1.5,74.2625,apical1_02222211121111,10.9750489748338
947,-390.07,34.48,14.91,1.5,74.2625,-395.13,36.58,16.11,1.5,79.8709,apical1_02222211121111,5.60835091626764
948,-395.13,36.58,16.11,1.5,79.8709,-401.57,36.93,18.93,1.5,86.9099,apical1_02222211121111,7.03906954078449
949,-401.57,36.93,18.93,1.5,86.9099,-405.37,40.29,11.55,1.5,95.8651,apical1_02222211121111,8.95511027291122
950,-405.37,40.29,11.55,1.5,95.8651,-413.08,39.37,10.17,1.5,103.751,apical1_02222211121111,7.88637432537917
951,-413.08,39.37,10.17,1.5,0,-419.08,37.07,18.75,1,10.7194,apical1_022222111211111,10.7194402838954
952,-419.08,37.07,18.75,1,10.7194,-421.83,33.56,18.75,1,15.1784,apical1_022222111211111,4.45899091723677
953,-421.83,33.56,18.75,1,15.1784,-423.85,33.48,27.57,1,24.2271,apical1_022222111211111,9.04871261561556
954,-423.85,33.48,27.57,1,24.2271,-426.62,34.58,32.43,1,29.9282,apical1_022222111211111,5.70109638578404
955,-426.62,34.58,32.43,1,29.9282,-431.3,31.49,32.19,1,35.5414,apical1_022222111211111,5.61320763913113
956,-431.3,31.49,32.19,1,35.5414,-434.74,27.11,35.85,1,42.2058,apical1_022222111211111,6.66435293183067
957,-434.74,27.11,35.85,1,42.2058,-439.59,30.18,44.07,1,52.2316,apical1_022222111211111,10.0257568292872
958,-439.59,30.18,44.07,1,52.2316,-441.33,36.17,50.07,1,60.8865,apical1_022222111211111,8.65492345431201
959,-441.33,36.17,50.07,1,60.8865,-444.12,41.88,54.69,1,68.7435,apical1_022222111211111,7.85700960925975
960,-444.12,41.88,54.69,1,68.7435,-447.12,46.61,56.31,1,74.5742,apical1_022222111211111,5.83072036715876
961,-447.12,46.61,56.31,1,74.5742,-449.75,50.74,56.97,1,79.5148,apical1_022222111211111,4.94058700965786
962,-449.75,50.74,56.97,1,79.5148,-452.87,54.98,57.09,1,84.7804,apical1_022222111211111,5.26558638709878
963,-452.87,54.98,57.09,1,84.7804,-455.39,59.61,60.99,1,91.3376,apical1_022222111211111,6.55723264800022
964,-413.08,39.37,10.17,1.5,0,-418.04,41.96,10.89,1,5.64166,apical1_022222111211112,5.641639832531
965,-418.04,41.96,10.89,1,0,-421.33,40.61,8.73,1,4.16078,apical1_0222221112111121,4.16079319361102
966,-421.33,40.61,8.73,1,4.16078,-428.26,41.07,7.11,1,11.2925,apical1_0222221112111121,7.13168283086118
967,-428.26,41.07,7.11,1,11.2925,-434.85,38.37,9.39,1,18.7702,apical1_0222221112111121,7.47773361386994
968,-434.85,38.37,9.39,1,18.7702,-440.01,39.98,9.27,1,24.1769,apical1_0222221112111121,5.40667180435429
969,-440.01,39.98,9.27,1,24.1769,-445.66,41.7,12.33,1,30.8285,apical1_0222221112111121,6.65165392966294
970,-445.66,41.7,12.33,1,30.8285,-452.4,47.73,10.65,0.5,40.0269,apical1_0222221112111121,9.19841834230208
971,-452.4,47.73,10.65,0.5,40.0269,-458.97,52.19,17.49,0.5,50.5075,apical1_0222221112111121,10.4805581912416
972,-458.97,52.19,17.49,0.5,0,-459.78,55.43,21.45,0.5,5.18028,apical1_02222211121111211,5.18027991521693
973,-459.78,55.43,21.45,0.5,5.18028,-459.77,62.58,24.27,0.5,12.8663,apical1_02222211121111211,7.68602628150594
974,-459.77,62.58,24.27,0.5,12.8663,-462.6,65.74,27.21,0.5,18.0275,apical1_02222211121111211,5.16121109818231
975,-462.6,65.74,27.21,0.5,18.0275,-461.96,75.83,34.17,0.5,30.3019,apical1_02222211121111211,12.2743350125373
976,-461.96,75.83,34.17,0.5,30.3019,-464.17,81.92,39.57,0.5,38.7359,apical1_02222211121111211,8.43399075171417
977,-464.17,81.92,39.57,0.5,38.7359,-467.2,91.26,44.61,0.5,49.773,apical1_02222211121111211,11.0371237195204
978,-467.2,91.26,44.61,0.5,49.773,-467.77,98.02,48.09,0.5,57.3975,apical1_02222211121111211,7.62449342579557
979,-467.77,98.02,48.09,0.5,57.3975,-468.4,106.85,47.07,0.5,66.3085,apical1_02222211121111211,8.91101565479491
980,-468.4,106.85,47.07,0.5,66.3085,-469.76,112.25,49.29,0.5,72.3033,apical1_02222211121111211,5.99483110687867
981,-469.76,112.25,49.29,0.5,72.3033,-471.01,118.14,49.11,0.5,78.3272,apical1_02222211121111211,6.02386918848675
982,-471.01,118.14,49.11,0.5,78.3272,-472.81,126.19,49.11,0.5,86.576,apical1_02222211121111211,8.24878778973008
983,-472.81,126.19,49.11,0.5,86.576,-473.71,136.09,49.11,0.5,96.5168,apical1_02222211121111211,9.94082491546854
984,-473.71,136.09,49.11,0.5,96.5168,-472.19,140.88,51.69,0.5,102.166,apical1_02222211121111211,5.64897335805364
985,-472.19,140.88,51.69,0.5,102.166,-471.61,153.02,54.15,0.5,114.566,apical1_02222211121111211,12.4003064478262
986,-471.61,153.02,54.15,0.5,114.566,-469.8,163.89,55.41,0.5,125.658,apical1_02222211121111211,11.0914651872509
987,-469.8,163.89,55.41,0.5,125.658,-470.77,175.85,54.87,0.5,137.669,apical1_02222211121111211,12.0114154036899
988,-470.77,175.85,54.87,0.5,137.669,-470.23,185.45,53.13,0.5,147.44,apical1_02222211121111211,9.77134586431162
989,-470.23,185.45,53.13,0.5,147.44,-468.32,196.8,56.01,0.5,159.305,apical1_02222211121111211,11.8644426754905
990,-468.32,196.8,56.01,0.5,159.305,-465.8,203.93,49.41,0.5,169.342,apical1_02222211121111211,10.0372954524613
991,-465.8,203.93,49.41,0.5,169.342,-465.12,216.56,46.83,0.5,182.251,apical1_02222211121111211,12.9087450978009
992,-465.12,216.56,46.83,0.5,182.251,-463.79,227.53,49.41,0.5,193.598,apical1_02222211121111211,11.3475195527481
993,-463.79,227.53,49.41,0.5,193.598,-464.43,236.35,43.11,0.5,204.456,apical1_02222211121111211,10.857808250287
994,-458.97,52.19,17.49,0.5,0,-466.68,51.28,22.05,0.5,9.00365,apical1_02222211121111212,9.00365481346324
995,-466.68,51.28,22.05,0.5,9.00365,-470.55,49.54,23.73,0.5,13.5673,apical1_02222211121111212,4.56364985510502
996,-470.55,49.54,23.73,0.5,13.5673,-474.09,44.67,24.21,0.5,19.6071,apical1_02222211121111212,6.03977648593056
997,-474.09,44.67,24.21,0.5,19.6071,-477.28,43.82,23.43,0.5,22.9993,apical1_02222211121111212,3.39219692824576
998,-477.28,43.82,23.43,0.5,22.9993,-483.77,41.62,20.91,0.5,30.3007,apical1_02222211121111212,7.30140397457915
999,-418.04,41.96,10.89,1,0,-421.4,42.67,3.51,0.5,8.1399,apical1_0222221112111122,8.13990786188638
1000,-421.4,42.67,3.51,0.5,8.1399,-427.64,44,-5.85,0.5,19.4676,apical1_0222221112111122,11.3276696632626
1001,-427.64,44,-5.85,0.5,19.4676,-433.18,46.2,-13.65,0.5,29.2845,apical1_0222221112111122,9.81690378887357
1002,-433.18,46.2,-13.65,0.5,29.2845,-437.02,47.01,-22.83,0.5,39.2682,apical1_0222221112111122,9.98369170197076
1003,-323.76,35.21,22.71,2,0,-330.06,26.84,14.61,1,13.2422,apical1_02222211121112,13.2422392366246
1004,-330.06,26.84,14.61,1,13.2422,-335.74,26,12.15,1,19.4888,apical1_02222211121112,6.2465670571923
1005,-335.74,26,12.15,1,19.4888,-340.51,22.41,2.97,1,30.4393,apical1_02222211121112,10.950497705584
1006,-340.51,22.41,2.97,1,30.4393,-345.55,19.91,0.87,0.5,36.4444,apical1_02222211121112,6.00513113928415
1007,-345.55,19.91,0.87,0.5,36.4444,-351.08,17.5,-3.45,0.5,43.8641,apical1_02222211121112,7.41966306512632
1008,-351.08,17.5,-3.45,0.5,43.8641,-355.09,12.73,-16.83,0.5,58.6241,apical1_02222211121112,14.7599932249307
1009,-218.77,48.16,20.97,2,0,-223.9,40.56,26.79,1.5,10.8604,apical1_0222221112112,10.8604465838196
1010,-223.9,40.56,26.79,1.5,10.8604,-227.65,34.72,29.61,1.5,18.3518,apical1_0222221112112,7.49136169197563
1011,-227.65,34.72,29.61,1.5,18.3518,-232.36,29.07,31.77,1.5,26.0181,apical1_0222221112112,7.66630288992028
1012,-232.36,29.07,31.77,1.5,26.0181,-241.98,28.56,47.79,1,44.7116,apical1_0222221112112,18.693445375318
1013,-241.98,28.56,47.79,1,44.7116,-248.69,29.99,46.95,1,51.6235,apical1_0222221112112,6.91191724487498
1014,-248.69,29.99,46.95,1,51.6235,-252.81,31.88,50.49,1,57.3748,apical1_0222221112112,5.75135636176372
1015,-252.81,31.88,50.49,1,0,-258.93,33.7,54.21,0.5,7.38953,apical1_02222211121121,7.38953313816239
1016,-258.93,33.7,54.21,0.5,7.38953,-264.62,32.86,51.33,0.5,13.822,apical1_02222211121121,6.43242566999417
1017,-264.62,32.86,51.33,0.5,13.822,-268.33,29.56,57.69,0.5,21.8906,apical1_02222211121121,8.0686863862713
1018,-268.33,29.56,57.69,0.5,21.8906,-273,26.46,61.71,0.5,28.7884,apical1_02222211121121,6.89777500357906
1019,-273,26.46,61.71,0.5,28.7884,-273.3,25.76,73.29,0.5,40.3934,apical1_02222211121121,11.6050161568177
1020,-273.3,25.76,73.29,0.5,40.3934,-276.73,20.76,73.29,0.5,46.4569,apical1_02222211121121,6.06340663323845
1021,-276.73,20.76,73.29,0.5,46.4569,-279.18,15.76,74.91,0.5,52.2557,apical1_02222211121121,5.79887057969049
1022,-279.18,15.76,74.91,0.5,52.2557,-280.66,11.26,74.67,0.5,56.9989,apical1_02222211121121,4.74320566705683
1023,-280.66,11.26,74.67,0.5,56.9989,-284.09,6.26,68.61,0.5,65.5715,apical1_02222211121121,8.57254337988439
1024,-284.09,6.26,68.61,0.5,65.5715,-286.05,1.76,74.91,0.5,73.5578,apical1_02222211121121,7.98633833493173
1025,-286.05,1.76,74.91,0.5,73.5578,-286.45,3.88,73.29,0.5,76.2557,apical1_02222211121121,2.69792512868685
1026,-286.45,3.88,73.29,0.5,76.2557,-292.82,1.88,77.01,0.5,83.8987,apical1_02222211121121,7.64299025251243
1027,-292.82,1.88,77.01,0.5,83.8987,-298.7,1.88,72.93,0.5,91.0556,apical1_02222211121121,7.15687082459925
1028,-298.7,1.88,72.93,0.5,91.0556,-304.09,-0.62,71.31,0.5,97.214,apical1_02222211121121,6.15844948018573
1029,-304.09,-0.62,71.31,0.5,97.214,-308.99,-2.12,71.31,0.5,102.338,apical1_02222211121121,5.12445119012762
1030,-252.81,31.88,50.49,1,0,-262.21,39.51,30.69,1,23.2081,apical1_02222211121122,23.2081214233294
1031,-262.21,39.51,30.69,1,23.2081,-272.79,46.35,39.57,1,38.6216,apical1_02222211121122,15.4135135514263
1032,-272.79,46.35,39.57,1,38.6216,-283.23,49.09,44.91,1,50.6639,apical1_02222211121122,12.0422921406184
1033,-283.23,49.09,44.91,1,50.6639,-290.58,52.18,51.75,1,61.169,apical1_02222211121122,10.5050559256008
1034,-290.58,52.18,51.75,1,61.169,-299.6,54.61,57.51,0.5,72.1436,apical1_02222211121122,10.9746480581384
1035,-299.6,54.61,57.51,0.5,72.1436,-306.62,54.57,57.51,0.5,79.1637,apical1_02222211121122,7.02011395918896
1036,-306.62,54.57,57.51,0.5,79.1637,-313.41,50.9,55.95,0.5,87.0382,apical1_02222211121122,7.87442696327804
1037,-313.41,50.9,55.95,0.5,87.0382,-316.22,49.45,59.43,0.5,91.7402,apical1_02222211121122,4.70202084214862
1038,-316.22,49.45,59.43,0.5,91.7402,-317.67,48.18,68.85,0.5,101.355,apical1_02222211121122,9.61518590563905
1039,-317.67,48.18,68.85,0.5,101.355,-327.96,47.18,72.87,0.5,112.448,apical1_02222211121122,11.0925425399229
1040,-327.96,47.18,72.87,0.5,112.448,-330.91,48.18,82.41,0.5,122.484,apical1_02222211121122,10.0356414842301
1041,-330.91,48.18,82.41,0.5,122.484,-338.75,51.18,90.99,0.5,134.487,apical1_02222211121122,12.0034161804046
1042,-338.75,51.18,90.99,0.5,134.487,-345.12,52.68,97.11,0.5,143.447,apical1_02222211121122,8.95998325891294
1043,-345.12,52.68,97.11,0.5,143.447,-353.45,54.68,96.63,0.5,152.027,apical1_02222211121122,8.58016899600467
1044,-353.45,54.68,96.63,0.5,152.027,-356.89,59.18,95.61,0.5,157.782,apical1_02222211121122,5.75534534150645
1045,-198,50.39,20.31,3,0,-209.81,58.53,33.09,1,19.211,apical1_022222111212,19.211041096203
1046,-209.81,58.53,33.09,1,19.211,-222.4,65.29,35.31,1,33.6725,apical1_022222111212,14.4614694965622
1047,-222.4,65.29,35.31,1,33.6725,-226.25,70.71,38.85,1,41.2045,apical1_022222111212,7.53196521500198
1048,-226.25,70.71,38.85,1,41.2045,-232.6,83.31,41.61,0.5,55.5815,apical1_022222111212,14.3770685468214
1049,-232.6,83.31,41.61,0.5,55.5815,-234.17,87.73,43.53,0.5,60.6498,apical1_022222111212,5.06830346368486
1050,-234.17,87.73,43.53,0.5,60.6498,-237.88,96.19,39.63,0.5,70.6771,apical1_022222111212,10.0272478776582
1051,-237.88,96.19,39.63,0.5,70.6771,-237.07,104.7,38.13,0.5,79.3562,apical1_022222111212,8.67906677010841
1052,-237.07,104.7,38.13,0.5,79.3562,-241.55,107.19,47.25,0.5,89.8177,apical1_022222111212,10.4615916571046
1053,-241.55,107.19,47.25,0.5,89.8177,-246.14,109.19,54.99,0.5,99.036,apical1_022222111212,9.21822651056047
1054,-246.14,109.19,54.99,0.5,99.036,-246.69,109.36,80.91,0.5,124.962,apical1_022222111212,25.9263919587744
1055,-246.69,109.36,80.91,0.5,124.962,-257.47,111.36,85.05,0.5,136.682,apical1_022222111212,11.7195563055945
1056,-257.47,111.36,85.05,0.5,136.682,-263.36,112.86,96.21,0.5,149.39,apical1_022222111212,12.7077810808968
1057,-263.36,112.86,96.21,0.5,149.39,-269.24,113.86,96.21,0.5,155.354,apical1_022222111212,5.9644278853885
1058,-269.24,113.86,96.21,0.5,155.354,-268.75,118.36,102.51,0.5,163.112,apical1_022222111212,7.75758338659664
1059,-268.75,118.36,102.51,0.5,163.112,-266.79,120.36,105.81,0.5,167.44,apical1_022222111212,4.32800184842843
1060,-266.79,120.36,105.81,0.5,167.44,-269.24,122.86,107.13,0.5,171.181,apical1_022222111212,3.7409758085291
1061,-194.13,52.13,20.31,3,0,-196.75,44.51,34.05,1,15.9285,apical1_02222211122,15.9284776422607
1062,-196.75,44.51,34.05,1,15.9285,-197.83,37.07,34.53,1,23.4618,apical1_02222211122,7.53328613554536
1063,-197.83,37.07,34.53,1,23.4618,-203.81,30.16,33.27,1,32.6865,apical1_02222211122,9.2247547392871
1064,-203.81,30.16,33.27,1,32.6865,-209.74,25.8,40.23,1,42.8165,apical1_02222211122,10.1299605132498
1065,-209.74,25.8,40.23,1,42.8165,-214.38,25.25,48.27,1,52.1156,apical1_02222211122,9.29912361462089
1066,-214.38,25.25,48.27,1,52.1156,-223.09,21.99,49.89,1,61.5557,apical1_02222211122,9.44013241432556
1067,-223.09,21.99,49.89,1,61.5557,-226.83,16.14,52.53,0.5,68.984,apical1_02222211122,7.42830397870201
1068,-226.83,16.14,52.53,0.5,68.984,-231.23,11.96,54.81,0.5,75.4671,apical1_02222211122,6.48311653450713
1069,-231.23,11.96,54.81,0.5,75.4671,-234.5,6.01,54.93,0.5,82.2576,apical1_02222211122,6.79041972193178
1070,-234.5,6.01,54.93,0.5,82.2576,-235.01,4.37,68.61,0.5,96.045,apical1_02222211122,13.7873891654657
1071,-235.01,4.37,68.61,0.5,96.045,-236.97,0.37,68.61,0.5,100.499,apical1_02222211122,4.45439109194512
1072,-236.97,0.37,68.61,0.5,100.499,-243.83,-2.13,68.49,0.5,107.802,apical1_02222211122,7.30232839579269
1073,-148.09,45.92,11.07,2,0,-150.61,50.55,3.63,1,9.11816,apical1_022222112,9.11816319222243
1074,-150.61,50.55,3.63,1,9.11816,-158.51,55.8,3.45,1,18.6053,apical1_022222112,9.48709122966569
1075,-158.51,55.8,3.45,1,18.6053,-166.45,58.51,-3.03,1,29.2061,apical1_022222112,10.6008537392042
1076,-166.45,58.51,-3.03,1,29.2061,-175.22,64.47,0.09,1,40.2591,apical1_022222112,11.0530041165287
1077,-175.22,64.47,0.09,1,40.2591,-179.14,71.94,-4.89,1,50.0554,apical1_022222112,9.79631052999035
1078,-179.14,71.94,-4.89,1,50.0554,-184.02,79.63,-12.81,1,62.1251,apical1_022222112,12.0696685952846
1079,-184.02,79.63,-12.81,1,62.1251,-188.82,80.65,-8.37,1,68.7428,apical1_022222112,6.61770352917082
1080,-124.47,36.81,4.29,2,0,-124.08,43.37,-0.63,0.5,8.20927,apical1_02222212,8.20926915139222
1081,-124.08,43.37,-0.63,0.5,8.20927,-128.29,47.72,-2.55,0.5,14.5601,apical1_02222212,6.3508267178376
1082,-128.29,47.72,-2.55,0.5,0,-132.17,54.8,-6.75,0.5,9.10059,apical1_022222121,9.10059338724679
1083,-132.17,54.8,-6.75,0.5,9.10059,-139.04,57.8,-10.77,0.5,17.6069,apical1_022222121,8.50630942301067
1084,-139.04,57.8,-10.77,0.5,17.6069,-145.56,60.2,-17.61,0.5,27.3566,apical1_022222121,9.74966666096847
1085,-145.56,60.2,-17.61,0.5,27.3566,-155.72,61.86,-17.85,0.5,37.6541,apical1_022222121,10.2975142631608
1086,-155.72,61.86,-17.85,0.5,37.6541,-162.43,63.28,-17.01,0.5,44.5639,apical1_022222121,6.90985528068426
1087,-162.43,63.28,-17.01,0.5,44.5639,-162.49,63,-12.39,0.5,49.1928,apical1_022222121,4.62886595182881
1088,-162.49,63,-12.39,0.5,49.1928,-167.96,65.31,-15.87,0.5,56.0752,apical1_022222121,6.88239783796316
1089,-167.96,65.31,-15.87,0.5,56.0752,-171.1,70.71,-19.05,0.5,63.0846,apical1_022222121,7.00942223011282
1090,-171.1,70.71,-19.05,0.5,63.0846,-172.16,73.17,-22.11,0.5,67.1514,apical1_022222121,4.06679234778468
1091,-172.16,73.17,-22.11,0.5,67.1514,-175.73,77.05,-23.97,0.5,72.7424,apical1_022222121,5.59096592727946
1092,-175.73,77.05,-23.97,0.5,72.7424,-180.82,82.37,-28.65,0.5,81.4667,apical1_022222121,8.72427074316244
1093,-180.82,82.37,-28.65,0.5,81.4667,-185.46,88.71,-32.13,0.5,90.0594,apical1_022222121,8.59276439802698
1094,-185.46,88.71,-32.13,0.5,90.0594,-188.05,92.63,-35.13,0.5,95.6339,apical1_022222121,5.57445064557935
1095,-188.05,92.63,-35.13,0.5,95.6339,-189.15,96.09,-38.97,0.5,100.918,apical1_022222121,5.28461919157852
1096,-189.15,96.09,-38.97,0.5,100.918,-189.24,98.59,-36.45,0.5,104.469,apical1_022222121,3.5508449698628
1097,-189.24,98.59,-36.45,0.5,104.469,-189.34,101.59,-33.87,0.5,108.427,apical1_022222121,3.95808034279245
1098,-189.34,101.59,-33.87,0.5,108.427,-187.07,106.67,-33.45,0.5,114.007,apical1_022222121,5.57993727563313
1099,-187.07,106.67,-33.45,0.5,114.007,-183.32,111.8,-31.35,0.5,120.7,apical1_022222121,6.69248832647469
1100,-183.32,111.8,-31.35,0.5,120.7,-178.16,118.49,-33.93,0.5,129.534,apical1_022222121,8.83391759074081
1101,-128.29,47.72,-2.55,0.5,0,-119.69,59.31,-5.43,0.5,14.7167,apical1_022222122,14.7167421666617
1102,-121.1,36.09,6.45,2,0,-113.73,40.15,-0.99,1,11.2318,apical1_0222222,11.2318342224233
1103,-113.73,40.15,-0.99,1,11.2318,-109.13,45.31,0.87,1,18.3904,apical1_0222222,7.15857527724617
1104,-109.13,45.31,0.87,1,18.3904,-106.21,47.24,-1.71,1,22.7387,apical1_0222222,4.34829851781131
1105,-106.21,47.24,-1.71,1,22.7387,-98.52,52.76,24.72,1,50.8127,apical1_0222222,28.0740342665603
1106,-98.52,52.76,24.72,1,0,-93.32,53.7,-12.45,0.5,37.5437,apical1_02222221,37.5437411561501
1107,-93.32,53.7,-12.45,0.5,37.5437,-95.98,55.29,-12.39,0.5,40.6433,apical1_02222221,3.09956448553665
1108,-98.52,52.76,24.72,1,0,-98,55.21,24.03,0.5,2.59788,apical1_02222222,2.59788375413528
1109,-98,55.21,24.03,0.5,2.59788,-98.2,61.38,20.67,0.5,9.62629,apical1_02222222,7.02840664731346
1110,-98.2,61.38,20.67,0.5,9.62629,-99.38,65.21,21,0.5,13.6475,apical1_02222222,4.02121872073628
1111,-99.38,65.21,21,0.5,13.6475,-98.79,69.18,21,0.5,17.6611,apical1_02222222,4.01360187362923
1112,-98.79,69.18,21,0.5,0,-101.33,66.65,21.72,0.5,3.65662,apical1_022222221,3.65662412615789
1113,-101.33,66.65,21.72,0.5,3.65662,-103.86,71.28,26.85,0.5,11.0156,apical1_022222221,7.35898770212317
1114,-103.86,71.28,26.85,0.5,11.0156,-106.59,74.93,30.15,0.5,16.6428,apical1_022222221,5.62720179129912
1115,-106.59,74.93,30.15,0.5,16.6428,-109.39,80.63,33.93,0.5,24.0332,apical1_022222221,7.39042623939918
1116,-109.39,80.63,33.93,0.5,24.0332,-111.7,86.24,37.05,0.5,30.8554,apical1_022222221,6.822213716969
1117,-98.79,69.18,21,0.5,0,-96.97,71.86,21,0.5,3.23957,apical1_022222222,3.23956787241755
1118,-96.97,71.86,21,0.5,3.23957,-94.53,73.9,18.45,0.5,7.31605,apical1_022222222,4.07648132584954
1119,-94.53,73.9,18.45,0.5,7.31605,-92.18,82.6,18.72,0.5,16.3319,apical1_022222222,9.01584161351561
1120,-92.18,82.6,18.72,0.5,16.3319,-87.75,89.32,20.43,0.5,24.5603,apical1_022222222,8.22845064395479
1121,-87.75,89.32,20.43,0.5,24.5603,-83.14,94.48,21.42,0.5,31.5502,apical1_022222222,6.98983547731991
1122,-83.14,94.48,21.42,0.5,31.5502,-80.39,97.98,19.53,0.5,36.3859,apical1_022222222,4.83576260790374
1123,-80.39,97.98,19.53,0.5,36.3859,-76.12,106.28,19.41,0.5,45.7207,apical1_022222222,9.33473620409275
1124,-76.12,106.28,19.41,0.5,45.7207,-75.94,109.55,22.02,0.5,49.9084,apical1_022222222,4.18776790187804
1125,-75.94,109.55,22.02,0.5,49.9084,-70.64,112.24,19.11,0.5,56.5262,apical1_022222222,6.61771864013573
1126,-70.64,112.24,19.11,0.5,56.5262,-64.78,112.95,16.11,0.5,63.1476,apical1_022222222,6.62145754347183
1127,-64.78,112.95,16.11,0.5,63.1476,-62.59,120.53,13.92,0.5,71.3359,apical1_022222222,8.18832095120849
1128,-62.59,120.53,13.92,0.5,71.3359,-58.25,122.68,10.68,0.5,77.1631,apical1_022222222,5.82715196300903
